
---------- Begin Simulation Statistics ----------
simSeconds                                   0.027427                       # Number of seconds simulated (Second)
simTicks                                  27426691000                       # Number of ticks simulated (Tick)
finalTick                                 27426691000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    794.80                       # Real time elapsed on the host (Second)
hostTickRate                                 34507789                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17202564                       # Number of bytes of host memory used (Byte)
simInsts                                     50000004                       # Number of instructions simulated (Count)
simOps                                       50000014                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    62909                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      62909                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  27426691000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         54853383                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        55608147                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1924                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       54044153                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  88713                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              5609973                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3133775                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 116                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            54827425                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.985714                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.851174                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  38419794     70.07%     70.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   4082520      7.45%     77.52% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   2632455      4.80%     82.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2613614      4.77%     87.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2686318      4.90%     91.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1981419      3.61%     95.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1243075      2.27%     97.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    600776      1.10%     98.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    567454      1.03%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              54827425                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  110854      9.53%      9.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      9.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      9.53% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                191623     16.47%     25.99% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                    13      0.00%     26.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                120196     10.33%     36.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               315878     27.15%     63.47% # attempts to use FU when none available (Count)
