
---------- Begin Simulation Statistics ----------
simSeconds                                   0.055456                       # Number of seconds simulated (Second)
simTicks                                  55455995000                       # Number of ticks simulated (Tick)
finalTick                                 55455995000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    890.36                       # Real time elapsed on the host (Second)
hostTickRate                                 62285078                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   24592948                       # Number of bytes of host memory used (Byte)
simInsts                                     50000003                       # Number of instructions simulated (Count)
simOps                                       50000003                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    56157                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      56157                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  55455995000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        110911992                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        72067166                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       35                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       65780765                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 205327                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             22067130                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12815183                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           110897791                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.593166                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.420095                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  86322748     77.84%     77.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   9473452      8.54%     86.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   4776302      4.31%     90.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   3505425      3.16%     93.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2128583      1.92%     95.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2121927      1.91%     97.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1298398      1.17%     98.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    843569      0.76%     99.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    427387      0.39%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             110897791                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   30058      0.54%      0.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                    11      0.00%      0.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                184642      3.30%      3.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                    13      0.00%      3.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult              1115843     19.94%     23.78% # attempts to use FU when none available (Count)
