
---------- Begin Simulation Statistics ----------
simSeconds                                   0.008251                       # Number of seconds simulated (Second)
simTicks                                   8251221500                       # Number of ticks simulated (Tick)
finalTick                                  8251221500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1557.17                       # Real time elapsed on the host (Second)
hostTickRate                                  5298853                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   23063112                       # Number of bytes of host memory used (Byte)
simInsts                                     50000007                       # Number of instructions simulated (Count)
simOps                                       50000007                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    32110                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      32110                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   8251221500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         16502447                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        62128884                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       58224471                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 301256                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             12128869                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7130910                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            16452201                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.539008                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.703957                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   3882579     23.60%     23.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1145254      6.96%     30.56% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1197530      7.28%     37.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1652760     10.05%     47.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2046069     12.44%     60.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1941864     11.80%     72.12% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1795598     10.91%     83.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1265683      7.69%     90.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1524864      9.27%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              16452201                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  389287     17.28%     17.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   9314      0.41%     17.70% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                     543      0.02%     17.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     17.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     17.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     17.72% # attempts to use FU when none available (Count)
