
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001490                       # Number of seconds simulated (Second)
simTicks                                   1489675000                       # Number of ticks simulated (Tick)
finalTick                                  1489675000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    181.89                       # Real time elapsed on the host (Second)
hostTickRate                                  8189906                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   18744964                       # Number of bytes of host memory used (Byte)
simInsts                                     10000003                       # Number of instructions simulated (Count)
simOps                                       10000003                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    54978                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      54978                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   1489675000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2979351                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        11557328                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       11058247                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  33482                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1557327                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            964625                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples             2924057                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.781816                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.694833                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    651310     22.27%     22.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    132899      4.55%     26.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    194369      6.65%     33.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    272599      9.32%     42.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    361111     12.35%     55.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    420847     14.39%     69.53% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    366016     12.52%     82.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    225210      7.70%     89.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    299696     10.25%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2924057                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   63667     16.03%     16.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   1058      0.27%     16.30% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      62      0.02%     16.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     16.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     16.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     16.31% # attempts to use FU when none available (Count)
