
---------- Begin Simulation Statistics ----------
simSeconds                                   0.053384                       # Number of seconds simulated (Second)
simTicks                                  53383780000                       # Number of ticks simulated (Tick)
finalTick                                 53383780000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    572.73                       # Real time elapsed on the host (Second)
hostTickRate                                 93209705                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   23062076                       # Number of bytes of host memory used (Byte)
simInsts                                     50000002                       # Number of instructions simulated (Count)
simOps                                       50000002                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    87302                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      87302                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  53383780000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        106767561                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        50005901                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       49                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       50769406                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    277                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                 5851                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              3809                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  16                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           106762505                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.475536                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.249863                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  88171711     82.59%     82.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   4937140      4.62%     87.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   5924010      5.55%     92.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2062745      1.93%     94.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2889105      2.71%     97.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1313665      1.23%     98.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    789741      0.74%     99.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    462284      0.43%     99.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    212104      0.20%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             106762505                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    5752      0.28%      0.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 119661      5.85%      6.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      6.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                   135      0.01%      6.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      6.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      6.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               573121     28.00%     34.14% # attempts to use FU when none available (Count)
