
---------- Begin Simulation Statistics ----------
simSeconds                                   0.011168                       # Number of seconds simulated (Second)
simTicks                                  11168096500                       # Number of ticks simulated (Tick)
finalTick                                 11168096500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    175.92                       # Real time elapsed on the host (Second)
hostTickRate                                 63484320                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   19652224                       # Number of bytes of host memory used (Byte)
simInsts                                     10000005                       # Number of instructions simulated (Count)
simOps                                       10000005                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    56844                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      56844                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  11168096500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         22336194                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        10001554                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       10014285                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     34                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                 1464                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined               977                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            22335484                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.448358                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.989858                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  17061065     76.39%     76.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   2710891     12.14%     88.52% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1327027      5.94%     94.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    560897      2.51%     96.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    465636      2.08%     99.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    160754      0.72%     99.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     44776      0.20%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      3825      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       613      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              22335484                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     109     83.21%     83.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     83.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     83.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     83.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     83.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     83.21% # attempts to use FU when none available (Count)
