
---------- Begin Simulation Statistics ----------
simSeconds                                   0.008697                       # Number of seconds simulated (Second)
simTicks                                   8697255000                       # Number of ticks simulated (Tick)
finalTick                                  8697255000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    516.70                       # Real time elapsed on the host (Second)
hostTickRate                                 16832421                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   22877756                       # Number of bytes of host memory used (Byte)
simInsts                                     50000000                       # Number of instructions simulated (Count)
simOps                                       50000000                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    96769                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      96769                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   8697255000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         17394512                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        53069755                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       68                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       52238164                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  58260                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              3069766                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1706234                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            17332891                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.013817                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.823881                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   6578657     37.95%     37.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    853058      4.92%     42.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    762122      4.40%     47.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    832814      4.80%     52.08% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1983452     11.44%     63.52% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2020425     11.66%     75.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1523157      8.79%     83.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   2046103     11.80%     95.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    733103      4.23%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              17332891                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  602274     26.61%     26.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 173586      7.67%     34.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                  150767      6.66%     40.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     40.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     40.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     40.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     40.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     40.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     40.94% # attempts to use FU when none available (Count)
