
---------- Begin Simulation Statistics ----------
simSeconds                                   0.013019                       # Number of seconds simulated (Second)
simTicks                                  13018644500                       # Number of ticks simulated (Tick)
finalTick                                 13018644500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1179.58                       # Real time elapsed on the host (Second)
hostTickRate                                 11036709                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17170824                       # Number of bytes of host memory used (Byte)
simInsts                                     50000007                       # Number of instructions simulated (Count)
simOps                                       50000007                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42388                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42388                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  13018644500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         26037290                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        61271500                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       40                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       57592186                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  91519                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11271479                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6139767                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   7                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            26032602                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.212310                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.374131                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  10698608     41.10%     41.10% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   2321453      8.92%     50.01% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   2457961      9.44%     59.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2334376      8.97%     68.42% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2837356     10.90%     79.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2255962      8.67%     87.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1726939      6.63%     94.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    838761      3.22%     97.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    561186      2.16%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              26032602                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  436970     13.96%     13.96% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  77330      2.47%     16.43% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                      86      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                     0      0.00%     16.44% # attempts to use FU when none available (Count)
