
---------- Begin Simulation Statistics ----------
simSeconds                                   0.033781                       # Number of seconds simulated (Second)
simTicks                                  33780783500                       # Number of ticks simulated (Tick)
finalTick                                 33780783500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    235.35                       # Real time elapsed on the host (Second)
hostTickRate                                143531680                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17250936                       # Number of bytes of host memory used (Byte)
simInsts                                     50000002                       # Number of instructions simulated (Count)
simOps                                       50000022                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   212446                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     212446                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  33780783500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         67561568                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        59669869                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     2204                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       56916686                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 123046                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              9672004                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           5474676                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 181                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            67529308                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.842844                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.729106                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  49788177     73.73%     73.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   4475636      6.63%     80.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   3366960      4.99%     85.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2621402      3.88%     89.22% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2879079      4.26%     93.49% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1785620      2.64%     96.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1474221      2.18%     98.31% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    552522      0.82%     99.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    585691      0.87%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              67529308                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  246104     10.82%     10.82% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     10.82% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     10.82% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                542044     23.84%     34.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                   272      0.01%     34.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                344299     15.14%     49.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               615257     27.06%     76.87% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc             19844      0.87%     77.74% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                 40217      1.77%     79.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                 1371      0.06%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                     0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                     0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc                  0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShift                    0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShiftAcc                 0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdDiv                      0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSqrt                     0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAdd                 0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAlu                 0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCmp                 0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCvt                 0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatDiv                 0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMisc                0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMult                0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMultAcc             0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatSqrt                0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdReduceAdd                0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdReduceAlu                0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdReduceCmp                0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatReduceAdd            0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatReduceCmp            0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAes                      0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAesMix                   0      0.00%     79.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSha1Hash                 0      0.00%     79.57% # attempts to use FU when none available (Count)
