
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007754                       # Number of seconds simulated (Second)
simTicks                                   7753731000                       # Number of ticks simulated (Tick)
finalTick                                  7753731000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    161.54                       # Real time elapsed on the host (Second)
hostTickRate                                 47998368                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16920184                       # Number of bytes of host memory used (Byte)
simInsts                                     50000004                       # Number of instructions simulated (Count)
simOps                                       50000004                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   309518                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     309518                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   7753731000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         15507464                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        50525241                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     2793                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       50336931                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  11287                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               527902                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            393985                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  24                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            15480990                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.251532                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.244564                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   2322989     15.01%     15.01% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1914484     12.37%     27.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1837294     11.87%     39.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2134595     13.79%     53.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2500516     16.15%     69.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2103341     13.59%     82.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1307609      8.45%     91.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    901645      5.82%     97.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    458517      2.96%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              15480990                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   47150      4.46%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                     12      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     2      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      4.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               165162     15.63%     20.10% # attempts to use FU when none available (Count)
