
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001958                       # Number of seconds simulated (Second)
simTicks                                   1958283000                       # Number of ticks simulated (Tick)
finalTick                                  1958283000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    121.90                       # Real time elapsed on the host (Second)
hostTickRate                                 16064920                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   19135108                       # Number of bytes of host memory used (Byte)
simInsts                                     10000005                       # Number of instructions simulated (Count)
simOps                                       10000005                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    82036                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      82036                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   1958283000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          3916567                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        10113833                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    15923                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       10095872                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1371                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               129689                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             69496                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 175                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             3899791                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.588824                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.143921                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1017246     26.08%     26.08% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    373538      9.58%     35.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    506809     13.00%     48.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    731341     18.75%     67.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    462578     11.86%     79.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    423286     10.85%     90.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    217764      5.58%     95.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     96465      2.47%     98.19% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     70764      1.81%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               3899791                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   13963      5.73%      5.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      5.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      5.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      5.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      5.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      5.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                14614      5.99%     11.72% # attempts to use FU when none available (Count)
