
---------- Begin Simulation Statistics ----------
simSeconds                                   0.055480                       # Number of seconds simulated (Second)
simTicks                                  55479736000                       # Number of ticks simulated (Tick)
finalTick                                 55479736000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    314.50                       # Real time elapsed on the host (Second)
hostTickRate                                176408118                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17148540                       # Number of bytes of host memory used (Byte)
simInsts                                     50000002                       # Number of instructions simulated (Count)
simOps                                       50000002                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   158984                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     158984                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  55479736000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        110959473                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        50008471                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       53275041                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    741                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                 8346                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              9642                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples           110956496                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.480144                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.221892                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  90643795     81.69%     81.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   5727695      5.16%     86.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   6527733      5.88%     92.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2478008      2.23%     94.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2805988      2.53%     97.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1304954      1.18%     98.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1084291      0.98%     99.65% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    268868      0.24%     99.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    115164      0.10%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             110956496                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   40503      0.57%      0.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.57% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult              2608166     36.92%     37.49% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc           2637416     37.33%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                   28      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                     0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                     0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc                  0      0.00%     74.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShift                    0      0.00%     74.83% # attempts to use FU when none available (Count)
