
---------- Begin Simulation Statistics ----------
simSeconds                                   0.009794                       # Number of seconds simulated (Second)
simTicks                                   9793669500                       # Number of ticks simulated (Tick)
finalTick                                  9793669500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    323.72                       # Real time elapsed on the host (Second)
hostTickRate                                 30253079                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   20953732                       # Number of bytes of host memory used (Byte)
simInsts                                     10000000                       # Number of instructions simulated (Count)
simOps                                       10000000                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    30890                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      30890                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   9793669500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         19587342                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        12937985                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       34                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       11949693                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  36533                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2938018                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1904754                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            19531278                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.611823                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.419174                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  15342495     78.55%     78.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    995538      5.10%     83.65% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1098350      5.62%     89.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1051255      5.38%     94.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    330671      1.69%     96.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    301623      1.54%     97.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    204304      1.05%     98.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    109269      0.56%     99.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     97773      0.50%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              19531278                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   58412     20.74%     20.74% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 113869     40.42%     61.16% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    6998      2.48%     63.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                   164      0.06%     63.70% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                   233      0.08%     63.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                   274      0.10%     63.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                  182      0.06%     63.95% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 2      0.00%     63.95% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                   229      0.08%     64.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  302      0.11%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                     0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                     0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc                  0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShift                    0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShiftAcc                 0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdDiv                      0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSqrt                     0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAdd                 0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAlu                 0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCmp                 0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCvt                 0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatDiv                 0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMisc                0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMult                0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMultAcc             0      0.00%     64.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatSqrt                0      0.00%     64.13% # attempts to use FU when none available (Count)
