
---------- Begin Simulation Statistics ----------
simSeconds                                   0.014802                       # Number of seconds simulated (Second)
simTicks                                  14802270000                       # Number of ticks simulated (Tick)
finalTick                                 14802270000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    243.37                       # Real time elapsed on the host (Second)
hostTickRate                                 60822920                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16915808                       # Number of bytes of host memory used (Byte)
simInsts                                     50000005                       # Number of instructions simulated (Count)
simOps                                       50000005                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   205451                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     205451                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  14802270000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         29604541                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        78364874                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       70835230                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 108874                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             28364859                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          14731498                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            29601523                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.392959                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.594793                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  13316629     44.99%     44.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1401416      4.73%     49.72% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   2016811      6.81%     56.53% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2124778      7.18%     63.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2911312      9.84%     73.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2665886      9.01%     82.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   2723271      9.20%     91.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1819806      6.15%     97.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    621614      2.10%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              29601523                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  631440     49.02%     49.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     49.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     49.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     49.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     49.02% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     49.02% # attempts to use FU when none available (Count)
