
---------- Begin Simulation Statistics ----------
simSeconds                                   0.015170                       # Number of seconds simulated (Second)
simTicks                                  15170116500                       # Number of ticks simulated (Tick)
finalTick                                 15170116500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    850.37                       # Real time elapsed on the host (Second)
hostTickRate                                 17839377                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   25762356                       # Number of bytes of host memory used (Byte)
simInsts                                     50000001                       # Number of instructions simulated (Count)
simOps                                       50000001                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    58798                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      58798                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  15170116500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         30340234                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        68841652                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       59503226                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  50818                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             18841684                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          14872155                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            30339580                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.961241                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.737170                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   9511854     31.35%     31.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   2983448      9.83%     41.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   5644331     18.60%     59.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   7347263     24.22%     84.01% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2855925      9.41%     93.42% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    757002      2.50%     95.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    834457      2.75%     98.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    268525      0.89%     99.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    136775      0.45%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              30339580                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  224421     96.66%     96.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     96.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     96.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     96.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     96.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     96.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     96.66% # attempts to use FU when none available (Count)
