
---------- Begin Simulation Statistics ----------
simSeconds                                   0.010639                       # Number of seconds simulated (Second)
simTicks                                  10638617000                       # Number of ticks simulated (Tick)
finalTick                                 10638617000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    607.29                       # Real time elapsed on the host (Second)
hostTickRate                                 17518064                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   22405708                       # Number of bytes of host memory used (Byte)
simInsts                                     50000003                       # Number of instructions simulated (Count)
simOps                                       50000003                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    82332                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      82332                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  10638617000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         21277235                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        50494397                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       50509824                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  18598                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               494367                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            296141                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            21255273                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.376343                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.809334                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  10488429     49.35%     49.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1084232      5.10%     54.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1076059      5.06%     59.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1251779      5.89%     65.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1494042      7.03%     72.43% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1444671      6.80%     79.22% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1813607      8.53%     87.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1382660      6.51%     94.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1219794      5.74%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              21255273                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  883949     46.44%     46.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     46.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     46.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                   325      0.02%     46.45% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                   302      0.02%     46.47% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                   127      0.01%     46.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               161361      8.48%     54.95% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc            183746      9.65%     64.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                 85418      4.49%     69.09% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                26611      1.40%     70.49% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                 1064      0.06%     70.55% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     70.55% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     70.55% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      0      0.00%     70.55% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     70.55% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     70.55% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                     0      0.00%     70.55% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                     0      0.00%     70.55% # attempts to use FU when none available (Count)
