
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004288                       # Number of seconds simulated (Second)
simTicks                                   4288034000                       # Number of ticks simulated (Tick)
finalTick                                  4288034000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     97.74                       # Real time elapsed on the host (Second)
hostTickRate                                 43871180                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   18136708                       # Number of bytes of host memory used (Byte)
simInsts                                     10000001                       # Number of instructions simulated (Count)
simOps                                       10000001                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   102311                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     102311                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   4288034000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          8576069                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        10001515                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       10002546                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      9                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                 1445                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              1491                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples             8574845                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.166499                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.056032                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   5489512     64.02%     64.02% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1130795     13.19%     77.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    335018      3.91%     81.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    262231      3.06%     84.17% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    488145      5.69%     89.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    218503      2.55%     92.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    349626      4.08%     96.49% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    135949      1.59%     98.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    165066      1.93%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               8574845                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   34826     20.81%     20.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                     62      0.04%     20.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     20.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     20.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     20.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     20.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                 1067      0.64%     21.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc              2070      1.24%     22.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     22.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     22.72% # attempts to use FU when none available (Count)
