
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002239                       # Number of seconds simulated (Second)
simTicks                                   2239141500                       # Number of ticks simulated (Tick)
finalTick                                  2239141500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    148.81                       # Real time elapsed on the host (Second)
hostTickRate                                 15046956                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   18238084                       # Number of bytes of host memory used (Byte)
simInsts                                     10000004                       # Number of instructions simulated (Count)
simOps                                       10000004                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    67200                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      67200                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   2239141500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          4478284                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        11762145                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       11387543                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1145                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1762061                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            826873                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples             4475796                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.544250                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.232911                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    912693     20.39%     20.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    898995     20.09%     40.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    762352     17.03%     57.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    575278     12.85%     70.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    473546     10.58%     80.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    319680      7.14%     88.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    137328      3.07%     91.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    245934      5.49%     96.65% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    149990      3.35%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               4475796                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   12793      2.36%      2.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      2.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      2.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                 46781      8.64%     11.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     11.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     1      0.00%     11.00% # attempts to use FU when none available (Count)
