
---------- Begin Simulation Statistics ----------
simSeconds                                   0.021077                       # Number of seconds simulated (Second)
simTicks                                  21077199000                       # Number of ticks simulated (Tick)
finalTick                                 21077199000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    185.80                       # Real time elapsed on the host (Second)
hostTickRate                                113438749                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16980604                       # Number of bytes of host memory used (Byte)
simInsts                                     50000001                       # Number of instructions simulated (Count)
simOps                                       50000001                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   269103                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     269103                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  21077199000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         42154399                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        58522440                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       35                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       54006827                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  34095                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              8522446                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6850402                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            42140670                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.281584                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.889139                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  22443679     53.26%     53.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   7245452     17.19%     70.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   3942002      9.35%     79.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2713009      6.44%     86.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2056256      4.88%     91.12% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1393807      3.31%     94.43% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1334942      3.17%     97.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    557551      1.32%     98.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    453972      1.08%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              42140670                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  416011     83.28%     83.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     83.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     83.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     83.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     83.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     83.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     83.28% # attempts to use FU when none available (Count)
