
---------- Begin Simulation Statistics ----------
simSeconds                                   0.010952                       # Number of seconds simulated (Second)
simTicks                                  10952092000                       # Number of ticks simulated (Tick)
finalTick                                 10952092000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    458.41                       # Real time elapsed on the host (Second)
hostTickRate                                 23891515                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   22485552                       # Number of bytes of host memory used (Byte)
simInsts                                     50000000                       # Number of instructions simulated (Count)
simOps                                       50000000                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   109073                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     109073                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  10952092000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         21904187                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        51822585                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       51289789                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  52411                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1822521                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1285093                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            21876320                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.344535                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.671726                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   9561061     43.71%     43.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1906903      8.72%     52.42% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1713897      7.83%     60.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1669120      7.63%     67.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1644688      7.52%     75.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1497596      6.85%     82.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1551510      7.09%     89.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1080420      4.94%     94.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1251125      5.72%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              21876320                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  547818     15.22%     15.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     15.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     15.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                  4440      0.12%     15.34% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                  4181      0.12%     15.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                  1431      0.04%     15.49% # attempts to use FU when none available (Count)
