
---------- Begin Simulation Statistics ----------
simSeconds                                   0.679210                       # Number of seconds simulated (Second)
simTicks                                 679209705000                       # Number of ticks simulated (Tick)
finalTick                                679209705000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5462.44                       # Real time elapsed on the host (Second)
hostTickRate                                124341909                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17282436                       # Number of bytes of host memory used (Byte)
simInsts                                     50000001                       # Number of instructions simulated (Count)
simOps                                       50000001                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                     9153                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                       9153                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 679209705000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                       1358419411                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       108475549                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       98943973                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2779381                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             58475578                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          32807998                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples          1358418653                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.072838                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.487845                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                1308425070     96.32%     96.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  31017580      2.28%     98.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   7451171      0.55%     99.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   3339024      0.25%     99.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   3066930      0.23%     99.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2216572      0.16%     99.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1412846      0.10%     99.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    736357      0.05%     99.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    753103      0.06%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            1358418653                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  136316      8.81%      8.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      8.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      8.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      8.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      8.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      8.81% # attempts to use FU when none available (Count)
