
---------- Begin Simulation Statistics ----------
simSeconds                                   0.008650                       # Number of seconds simulated (Second)
simTicks                                   8649764500                       # Number of ticks simulated (Tick)
finalTick                                  8649764500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1147.19                       # Real time elapsed on the host (Second)
hostTickRate                                  7539947                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   24226376                       # Number of bytes of host memory used (Byte)
simInsts                                     50000002                       # Number of instructions simulated (Count)
simOps                                       50000062                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    43585                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      43585                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   8649764500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         17299530                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        50561681                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      591                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       50457721                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   8415                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               562189                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            208924                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  59                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            17279138                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.920153                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.197057                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   3655813     21.16%     21.16% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1578662      9.14%     30.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   2516646     14.56%     44.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1903607     11.02%     55.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   3721286     21.54%     77.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1712214      9.91%     87.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    994014      5.75%     93.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    850520      4.92%     98.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    346376      2.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              17279138                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   20234      3.67%      3.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      3.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      3.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      3.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      3.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      3.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      3.67% # attempts to use FU when none available (Count)
