
---------- Begin Simulation Statistics ----------
simSeconds                                   0.013114                       # Number of seconds simulated (Second)
simTicks                                  13113558000                       # Number of ticks simulated (Tick)
finalTick                                 13113558000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    674.27                       # Real time elapsed on the host (Second)
hostTickRate                                 19448564                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   22444620                       # Number of bytes of host memory used (Byte)
simInsts                                     50000001                       # Number of instructions simulated (Count)
simOps                                       50000001                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    74154                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      74154                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  13113558000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         26227118                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        51227285                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       51004867                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  28907                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1227196                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            846544                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            26191350                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.947394                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.591349                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  14053327     53.66%     53.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1837978      7.02%     60.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1608515      6.14%     66.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1596327      6.09%     72.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1669689      6.37%     79.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1546527      5.90%     85.19% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1583765      6.05%     91.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1114879      4.26%     95.49% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1180343      4.51%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              26191350                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  571904     22.62%     22.62% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     22.62% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     22.62% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                  2916      0.12%     22.73% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                   621      0.02%     22.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                  3441      0.14%     22.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               466383     18.45%     41.34% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc            381451     15.09%     56.43% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                 91863      3.63%     60.06% # attempts to use FU when none available (Count)
