
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005797                       # Number of seconds simulated (Second)
simTicks                                   5796551500                       # Number of ticks simulated (Tick)
finalTick                                  5796551500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    298.78                       # Real time elapsed on the host (Second)
hostTickRate                                 19400949                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   19461764                       # Number of bytes of host memory used (Byte)
simInsts                                     10000001                       # Number of instructions simulated (Count)
simOps                                       10000001                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    33470                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      33470                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   5796551500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         11593104                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        17125549                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       34                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       15364120                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  51913                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              7125469                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3432310                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            11580602                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.326712                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.065178                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   7035775     60.75%     60.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    997826      8.62%     69.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    846085      7.31%     76.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    768305      6.63%     83.31% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    541193      4.67%     87.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    667861      5.77%     93.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    332131      2.87%     96.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    259062      2.24%     98.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    132364      1.14%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              11580602                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   28948      1.21%      1.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      1.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      1.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     5      0.00%      1.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                 55099      2.30%      3.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                    23      0.00%      3.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult               489431     20.47%     23.99% # attempts to use FU when none available (Count)
