
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006082                       # Number of seconds simulated (Second)
simTicks                                   6081815000                       # Number of ticks simulated (Tick)
finalTick                                  6081815000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    171.43                       # Real time elapsed on the host (Second)
hostTickRate                                 35476722                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16917856                       # Number of bytes of host memory used (Byte)
simInsts                                     50000002                       # Number of instructions simulated (Count)
simOps                                       50000002                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   291662                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     291662                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   6081815000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         12163634                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        52661013                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       76                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       51696645                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  33942                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2661037                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1729279                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            12092076                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               4.275250                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.695712                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   2286772     18.91%     18.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    523350      4.33%     23.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    439186      3.63%     26.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    677002      5.60%     32.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1114242      9.21%     41.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2837398     23.46%     65.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1721621     14.24%     79.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    649807      5.37%     84.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1842698     15.24%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              12092076                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  465463     28.30%     28.30% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  95210      5.79%     34.09% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                  110166      6.70%     40.79% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     40.79% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     40.79% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     40.79% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     40.79% # attempts to use FU when none available (Count)
