
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007289                       # Number of seconds simulated (Second)
simTicks                                   7288540500                       # Number of ticks simulated (Tick)
finalTick                                  7288540500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    163.95                       # Real time elapsed on the host (Second)
hostTickRate                                 44456456                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16937592                       # Number of bytes of host memory used (Byte)
simInsts                                     50000000                       # Number of instructions simulated (Count)
simOps                                       50000000                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   304975                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     304975                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   7288540500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         14577083                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        54172296                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       53127330                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   8528                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4172252                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1998886                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            14572482                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.645730                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.300844                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1463460     10.04%     10.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1321187      9.07%     19.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   2217142     15.21%     34.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2328319     15.98%     50.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2192407     15.04%     65.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1734120     11.90%     77.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1372038      9.42%     86.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    836026      5.74%     92.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1107783      7.60%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              14572482                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   34814      0.64%      0.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                  4533      0.08%      0.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                    65      0.00%      0.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                 28329      0.52%      1.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult              2039737     37.42%     38.66% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc           1761567     32.31%     70.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     70.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                   35      0.00%     70.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     70.97% # attempts to use FU when none available (Count)
