
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007623                       # Number of seconds simulated (Second)
simTicks                                   7623144000                       # Number of ticks simulated (Tick)
finalTick                                  7623144000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    352.79                       # Real time elapsed on the host (Second)
hostTickRate                                 21608089                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   21993008                       # Number of bytes of host memory used (Byte)
simInsts                                     50000000                       # Number of instructions simulated (Count)
simOps                                       50000000                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   141727                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     141727                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED   7623144000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         15246289                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        52995015                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       52040736                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  17357                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2995013                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1725765                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            15243840                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.413886                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.665077                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   4337722     28.46%     28.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    334701      2.20%     30.65% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    908439      5.96%     36.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2186076     14.34%     50.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1891215     12.41%     63.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    716946      4.70%     68.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   2017880     13.24%     81.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   2732829     17.93%     99.23% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    118032      0.77%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              15243840                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 1048168     95.32%     95.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     95.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     95.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     95.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     95.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     95.32% # attempts to use FU when none available (Count)
