
---------- Begin Simulation Statistics ----------
simSeconds                                   0.053969                       # Number of seconds simulated (Second)
simTicks                                  53968627500                       # Number of ticks simulated (Tick)
finalTick                                 53968627500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1144.50                       # Real time elapsed on the host (Second)
hostTickRate                                 47154702                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   23729740                       # Number of bytes of host memory used (Byte)
simInsts                                     50000006                       # Number of instructions simulated (Count)
simOps                                       50000006                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    43687                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      43687                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  53968627500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        107937256                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        52540520                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       48                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       52276370                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  26060                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2540473                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1230800                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  15                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           107929386                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.484357                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.356796                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  90815356     84.14%     84.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   4953243      4.59%     88.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   3125374      2.90%     91.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2778248      2.57%     94.20% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2475656      2.29%     96.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1460967      1.35%     97.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1205633      1.12%     98.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    622894      0.58%     99.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    492015      0.46%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             107929386                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  316016     23.76%     23.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     23.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     23.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     23.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     23.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     23.76% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     23.76% # attempts to use FU when none available (Count)
