
---------- Begin Simulation Statistics ----------
simSeconds                                   0.076588                       # Number of seconds simulated (Second)
simTicks                                  76587537000                       # Number of ticks simulated (Tick)
finalTick                                 76587537000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    328.14                       # Real time elapsed on the host (Second)
hostTickRate                                233395638                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17591932                       # Number of bytes of host memory used (Byte)
simInsts                                     50000001                       # Number of instructions simulated (Count)
simOps                                       50000001                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   152372                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     152372                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  76587537000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        153175075                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        50063186                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       50120281                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     40                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                62973                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             28675                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples           153173656                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.327212                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.904240                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 130183012     84.99%     84.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   8344847      5.45%     90.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   7268321      4.75%     95.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   3118193      2.04%     97.22% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   3565227      2.33%     99.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    582022      0.38%     99.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     71197      0.05%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     40683      0.03%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       154      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             153173656                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       3      2.78%      2.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      2.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      2.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      2.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      2.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      2.78% # attempts to use FU when none available (Count)
