
---------- Begin Simulation Statistics ----------
simSeconds                                   0.029803                       # Number of seconds simulated (Second)
simTicks                                  29803304500                       # Number of ticks simulated (Tick)
finalTick                                 29803304500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    223.46                       # Real time elapsed on the host (Second)
hostTickRate                                133372372                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16960120                       # Number of bytes of host memory used (Byte)
simInsts                                     50000001                       # Number of instructions simulated (Count)
simOps                                       50000001                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   223754                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     223754                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  29803304500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         59606610                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        67744976                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       34                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       59031436                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  84079                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             17744812                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          13199508                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            59598990                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.990477                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.674680                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  37151125     62.34%     62.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   8242292     13.83%     76.16% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   4592445      7.71%     83.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   3737211      6.27%     90.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2261557      3.79%     93.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1428350      2.40%     96.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1412012      2.37%     98.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    459413      0.77%     99.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    314585      0.53%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              59598990                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  402004     79.19%     79.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     79.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     79.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     79.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     79.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     79.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     79.19% # attempts to use FU when none available (Count)
