
---------- Begin Simulation Statistics ----------
simSeconds                                   0.022188                       # Number of seconds simulated (Second)
simTicks                                  22188404500                       # Number of ticks simulated (Tick)
finalTick                                 22188404500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    686.33                       # Real time elapsed on the host (Second)
hostTickRate                                 32329041                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   23030344                       # Number of bytes of host memory used (Byte)
simInsts                                     50000004                       # Number of instructions simulated (Count)
simOps                                       50000004                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    72851                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      72851                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED  22188404500                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         44376810                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        50071594                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       33                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       50104120                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1552                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                71499                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             34131                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples            44371111                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.129206                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.029498                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  29583571     66.67%     66.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   2457798      5.54%     72.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   5316094     11.98%     84.19% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1381132      3.11%     87.31% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1301182      2.93%     90.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1327312      2.99%     93.23% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    982844      2.22%     95.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1037038      2.34%     97.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    984140      2.22%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              44371111                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  251308      9.75%      9.75% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      9.75% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      9.75% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      9.75% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      9.75% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      9.75% # attempts to use FU when none available (Count)
